season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2015.0,REG,GB,4.0,00-0030576,DE,Datone Jones,Datone,Jones,Head,,Probable,Head,,Full Participation in Practice,2015-10-02T13:06:44.000000+0000
2015.0,REG,GB,4.0,00-0030485,RB,Eddie Lacy,Eddie,Lacy,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-10-02T13:06:44.000000+0000
2015.0,REG,GB,4.0,00-0027664,LB,Mike Neal,Mike,Neal,Groin,,Probable,Groin,,Full Participation in Practice,2015-10-02T13:06:44.000000+0000
2015.0,REG,GB,4.0,00-0029201,S,Sean Richardson,Sean,Richardson,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-10-02T13:06:44.000000+0000
2015.0,REG,GB,4.0,00-0031612,RB,Aaron Ripkowski,Aaron,Ripkowski,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-10-02T13:06:44.000000+0000
2015.0,REG,HOU,4.0,00-0031098,S,Lonnie Ballentine,Lonnie,Ballentine,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T11:33:19.000000+0000
2015.0,REG,HOU,4.0,00-0028029,LB,Akeem Dent,Akeem,Dent,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2015-10-02T11:33:30.000000+0000
2015.0,REG,HOU,4.0,00-0029510,RB,Jonathan Grimes,Jonathan,Grimes,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T11:33:46.000000+0000
2015.0,REG,HOU,4.0,00-0026166,T,Duane Brown,Duane,Brown,Hand,,Questionable,Hand,,Limited Participation in Practice,2015-10-02T11:33:59.000000+0000
2015.0,REG,HOU,4.0,00-0026796,RB,Arian Foster,Arian,Foster,Groin,,Questionable,Groin,,Limited Participation in Practice,2015-10-02T11:34:06.000000+0000
2015.0,REG,HOU,4.0,00-0029679,G,Brandon Brooks,Brandon,Brooks,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-10-02T11:33:12.000000+0000
2015.0,REG,HOU,4.0,00-0029520,S,Eddie Pleasant,Eddie,Pleasant,Thigh,,Probable,Thigh,,Full Participation in Practice,2015-10-02T11:33:12.000000+0000
2015.0,REG,HOU,4.0,00-0031410,G,Xavier Su'a-Filo,Xavier,Su'a-Filo,Calf,,Probable,Calf,,Full Participation in Practice,2015-10-02T11:33:12.000000+0000
2015.0,REG,HOU,4.0,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,Shoulder,,Probable,Shoulder,,Limited Participation in Practice,2015-10-02T11:33:12.000000+0000
2015.0,REG,HOU,4.0,00-0024239,CB,Johnathan Joseph,Johnathan,Joseph,Hip,,Probable,Hip,,Limited Participation in Practice,2015-10-02T11:33:12.000000+0000
2015.0,REG,HOU,4.0,00-0028012,QB,Ryan Mallett,Ryan,Mallett,Chest,,Probable,Chest,,Limited Participation in Practice,2015-10-02T11:33:12.000000+0000
2015.0,REG,HOU,4.0,00-0028152,T,Derek Newton,Derek,Newton,Ankle,,Probable,Ankle,,Limited Participation in Practice,2015-10-02T11:33:12.000000+0000
2015.0,REG,IND,4.0,00-0031526,RB,Tyler Varga,Tyler,Varga,Concussion,,Out,Concussion,,Did Not Participate In Practice,2015-10-02T11:46:38.000000+0000
2015.0,REG,IND,4.0,00-0026910,CB,Gregory Toler,Gregory,Toler,Neck,,Out,Neck,,Limited Participation in Practice,2015-10-02T11:46:24.000000+0000
2015.0,REG,IND,4.0,00-0029689,TE,Dwayne Allen,Dwayne,Allen,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2015-10-02T11:46:56.000000+0000
2015.0,REG,IND,4.0,00-0029668,QB,Andrew Luck,Andrew,Luck,right Shoulder,,Questionable,right Shoulder,,Limited Participation in Practice,2015-10-02T11:47:12.000000+0000
2015.0,REG,IND,4.0,00-0027017,CB,Darius Butler,Darius,Butler,Hip,,Probable,Hip,,Full Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,IND,4.0,00-0023579,LB,Trent Cole,Trent,Cole,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,IND,4.0,00-0027001,CB,Vontae Davis,Vontae,Davis,Not Injury Related,Ankle,Probable,Not Injury Related,Ankle,Full Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,IND,4.0,00-0024249,LB,D'Qwell Jackson,D'Qwell,Jackson,Not Injury Related,,Probable,Not Injury Related,,Full Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,IND,4.0,00-0022044,WR,Andre Johnson,Andre,Johnson,Not Injury Related,,Probable,Not Injury Related,,Full Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,IND,4.0,00-0022059,LB,Robert Mathis,Robert,Mathis,Not Injury Related,,Probable,Not Injury Related,,Full Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,IND,4.0,00-0031611,RB,Josh Robinson,Josh,Robinson,Back,,Probable,Back,,Full Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,IND,4.0,00-0030563,LB,Bjoern Werner,Bjoern,Werner,Not Injury Related,,Probable,Not Injury Related,,Full Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,IND,4.0,00-0029608,WR,T.Y. Hilton,T.Y.,Hilton,Knee,,Probable,Knee,,Limited Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,IND,4.0,00-0030071,G,Hugh Thornton,Hugh,Thornton,Knee,,Probable,Knee,,Limited Participation in Practice,2015-10-02T11:45:59.000000+0000
2015.0,REG,JAX,4.0,00-0029600,DE,Andre Branch,Andre,Branch,,,,Knee,,Full Participation in Practice,2015-09-30T13:18:23.000000+0000
2015.0,REG,JAX,4.0,00-0030538,S,Johnathan Cyprien,Johnathan,Cyprien,,,,Calf,,Full Participation in Practice,2015-09-30T13:18:38.000000+0000
2015.0,REG,JAX,4.0,00-0030539,CB,Dwayne Gratz,Dwayne,Gratz,,,,Ankle,,Full Participation in Practice,2015-09-30T13:18:49.000000+0000
2015.0,REG,JAX,4.0,00-0030545,T,Luke Joeckel,Luke,Joeckel,,,,Ankle,,Full Participation in Practice,2015-09-30T13:18:59.000000+0000
2015.0,REG,JAX,4.0,00-0031431,WR,Marqise Lee,Marqise,Lee,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2015-10-02T08:26:27.000000+0000
2015.0,REG,JAX,4.0,00-0031369,G,Brandon Linder,Brandon,Linder,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2015-10-02T08:26:34.000000+0000
2015.0,REG,JAX,4.0,00-0030547,RB,Denard Robinson,Denard,Robinson,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T08:26:50.000000+0000
2015.0,REG,JAX,4.0,00-0027038,DT,Sen'Derrick Marks,Sen'Derrick,Marks,Knee,,Out,Knee,,Limited Participation in Practice,2015-10-02T08:26:43.000000+0000
2015.0,REG,JAX,4.0,00-0028067,TE,Julius Thomas,Julius,Thomas,Hand,,Out,Hand,,Limited Participation in Practice,2015-10-02T08:26:59.000000+0000
2015.0,REG,JAX,4.0,00-0027232,S,Sergio Brown,Sergio,Brown,Calf,,Doubtful,Calf,,Did Not Participate In Practice,2015-10-02T08:26:15.000000+0000
2015.0,REG,JAX,4.0,00-0021577,DE,Chris Clemons,Chris,Clemons,Not Injury Related,,Probable,Not Injury Related,,Did Not Participate In Practice,2015-10-02T08:26:00.000000+0000
2015.0,REG,JAX,4.0,00-0027658,G,Zane Beadles,Zane,Beadles,Finger,,Probable,Finger,,Full Participation in Practice,2015-10-02T08:26:00.000000+0000
2015.0,REG,JAX,4.0,00-0030821,WR,Allen Hurns,Allen,Hurns,Thigh,,Probable,Thigh,,Full Participation in Practice,2015-10-02T08:26:00.000000+0000
2015.0,REG,JAX,4.0,00-0027055,DT,Roy Miller,Roy,Miller,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T08:26:00.000000+0000
2015.0,REG,JAX,4.0,00-0030827,G,Tyler Shatley,Tyler,Shatley,Thumb,,Probable,Thumb,,Full Participation in Practice,2015-10-02T08:26:00.000000+0000
2015.0,REG,JAX,4.0,00-0030557,S,Josh Evans,Josh,Evans,Knee,,Probable,Knee,,Limited Participation in Practice,2015-10-02T08:26:00.000000+0000
2015.0,REG,JAX,4.0,00-0028069,CB,Davon House,Davon,House,Lower Leg,,Probable,Lower Leg,,Limited Participation in Practice,2015-10-02T08:26:00.000000+0000
2015.0,REG,KC,4.0,00-0030669,WR,Albert Wilson,Albert,Wilson,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2015-10-02T12:39:23.000000+0000
2015.0,REG,KC,4.0,00-0024324,WR,Jason Avant,Jason,Avant,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T12:39:10.000000+0000
2015.0,REG,KC,4.0,00-0032128,WR,Chris Conley,Chris,Conley,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-10-02T12:39:10.000000+0000
2015.0,REG,KC,4.0,00-0029639,CB,Jamell Fleming,Jamell,Fleming,Hip,,Probable,Hip,,Full Participation in Practice,2015-10-02T12:39:10.000000+0000
2015.0,REG,KC,4.0,00-0027170,LB,Joshua Mauga,Joshua,Mauga,Achilles,,Probable,Achilles,,Full Participation in Practice,2015-10-02T12:39:10.000000+0000
2015.0,REG,MIA,4.0,00-0030422,TE,Dion Sims,Dion,Sims,Concussion,,Out,Concussion,,Did Not Participate In Practice,2015-10-02T08:37:32.000000+0000
2015.0,REG,MIA,4.0,00-0026155,T,Branden Albert,Branden,Albert,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2015-10-02T08:36:49.000000+0000
2015.0,REG,MIA,4.0,00-0028040,TE,Jordan Cameron,Jordan,Cameron,Groin,,Questionable,Groin,,Limited Participation in Practice,2015-10-02T08:37:01.000000+0000
2015.0,REG,MIA,4.0,00-0029104,RB,Jonas Gray,Jonas,Gray,Calf,,Questionable,Calf,,Limited Participation in Practice,2015-10-02T08:37:13.000000+0000
2015.0,REG,MIA,4.0,00-0027684,DT,Earl Mitchell,Earl,Mitchell,Back,,Probable,Back,,Limited Participation in Practice,2015-10-02T08:36:32.000000+0000
2015.0,REG,MIN,4.0,00-0030113,WR,Charles Johnson,Charles,Johnson,Rib,,Out,Rib,,Did Not Participate In Practice,2015-10-02T11:16:44.000000+0000
2015.0,REG,MIN,4.0,00-0031090,CB,Jabari Price,Jabari,Price,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2015-10-02T11:17:19.000000+0000
2015.0,REG,MIN,4.0,00-0027914,S,Andrew Sendejo,Andrew,Sendejo,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T11:17:36.000000+0000
2015.0,REG,MIN,4.0,00-0028495,DE,Justin Trattou,Justin,Trattou,Foot,,Out,Foot,,Did Not Participate In Practice,2015-10-02T11:17:48.000000+0000
2015.0,REG,MIN,4.0,00-0029578,LB,Audie Cole,Audie,Cole,Ankle,,Questionable,Ankle,,Full Participation in Practice,2015-10-02T11:16:36.000000+0000
2015.0,REG,MIN,4.0,00-0029572,WR,Jarius Wright,Jarius,Wright,Hand,,Questionable,Hand,,Limited Participation in Practice,2015-10-02T11:18:00.000000+0000
2015.0,REG,MIN,4.0,00-0030575,CB,Xavier Rhodes,Xavier,Rhodes,Concussion,Neck,Probable,Concussion,Neck,Full Participation in Practice,2015-10-02T11:16:27.000000+0000
2015.0,REG,NO,4.0,00-0024323,G,Jahri Evans,Jahri,Evans,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T12:52:44.000000+0000
2015.0,REG,NO,4.0,00-0031236,WR,Brandin Cooks,Brandin,Cooks,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-10-02T12:52:34.000000+0000
2015.0,REG,NO,4.0,00-0027962,DE,Cameron Jordan,Cameron,Jordan,Back,,Probable,Back,,Full Participation in Practice,2015-10-02T12:52:34.000000+0000
2015.0,REG,NO,4.0,00-0020531,QB,Drew Brees,Drew,Brees,right Shoulder,,Probable,right Shoulder,,Limited Participation in Practice,2015-10-02T12:52:34.000000+0000
2015.0,REG,NO,4.0,00-0027018,S,Jairus Byrd,Jairus,Byrd,Knee,,Probable,Knee,,Limited Participation in Practice,2015-10-02T12:52:34.000000+0000
2015.0,REG,NO,4.0,00-0026857,LB,Dannell Ellerbe,Dannell,Ellerbe,Toe,,Probable,Toe,,Limited Participation in Practice,2015-10-02T12:52:34.000000+0000
2015.0,REG,NO,4.0,00-0026903,CB,Keenan Lewis,Keenan,Lewis,Hip,,Probable,Hip,,Limited Participation in Practice,2015-10-02T12:52:34.000000+0000
2015.0,REG,NYG,4.0,00-0026994,DE,Robert Ayers,Robert,Ayers,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2015-10-02T10:38:16.000000+0000
2015.0,REG,NYG,4.0,00-0031462,TE,Jerome Cunningham,Jerome,Cunningham,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T10:38:30.000000+0000
2015.0,REG,NYG,4.0,00-0029312,DT,Markus Kuhn,Markus,Kuhn,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T10:38:45.000000+0000
2015.0,REG,NYG,4.0,00-0027265,WR,Victor Cruz,Victor,Cruz,Calf,,Out,Calf,,Out (Definitely Will Not Play),2015-10-02T10:38:23.000000+0000
2015.0,REG,NYG,4.0,00-0023752,TE,Daniel Fells,Daniel,Fells,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2015-10-02T10:38:56.000000+0000
2015.0,REG,NYG,4.0,00-0032259,T,Ereck Flowers,Ereck,Flowers,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2015-10-02T10:39:07.000000+0000
2015.0,REG,NYG,4.0,00-0030860,RB,Orleans Darkwa,Orleans,Darkwa,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T10:38:06.000000+0000
2015.0,REG,NYG,4.0,00-0031562,DE,Owamagbe Odighizuwa,Owamagbe,Odighizuwa,Foot,,Probable,Foot,,Full Participation in Practice,2015-10-02T10:38:06.000000+0000
2015.0,REG,NYG,4.0,00-0026156,CB,Dominique Rodgers-Cromartie,Dominique,Rodgers-Cromartie,Concussion,,Probable,Concussion,,Full Participation in Practice,2015-10-02T10:38:06.000000+0000
2015.0,REG,NYJ,4.0,00-0024193,G,Willie Colon,Willie,Colon,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T09:30:25.000000+0000
2015.0,REG,NYJ,4.0,00-0027321,TE,Jeff Cumberland,Jeff,Cumberland,Concussion,,Out,Concussion,,Did Not Participate In Practice,2015-10-02T09:30:58.000000+0000
2015.0,REG,NYJ,4.0,00-0028905,WR,Chris Owusu,Chris,Owusu,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T09:30:33.000000+0000
2015.0,REG,NYJ,4.0,00-0031000,LB,Trevor Reilly,Trevor,Reilly,Finger,,Out,Finger,,Did Not Participate In Practice,2015-10-02T09:30:39.000000+0000
2015.0,REG,NYJ,4.0,00-0028334,CB,Darrin Walls,Darrin,Walls,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2015-10-02T09:30:49.000000+0000
2015.0,REG,NYJ,4.0,00-0027690,WR,Eric Decker,Eric,Decker,Knee,,Questionable,Knee,,Limited Participation in Practice,2015-10-02T09:31:03.000000+0000
2015.0,REG,NYJ,4.0,00-0029940,DT,T.J. Barnes,T.J.,Barnes,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,NYJ,4.0,00-0023954,DE,Stephen Bowen,Stephen,Bowen,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,NYJ,4.0,00-0027963,G,James Carpenter,James,Carpenter,Back,,Probable,Back,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,NYJ,4.0,00-0029559,LB,Quinton Coples,Quinton,Coples,Elbow,,Probable,Elbow,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,NYJ,4.0,00-0024234,CB,Antonio Cromartie,Antonio,Cromartie,Hip,,Probable,Hip,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,NYJ,4.0,00-0025434,LB,David Harris,David,Harris,Finger,,Probable,Finger,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,NYJ,4.0,00-0027531,RB,Chris Ivory,Chris,Ivory,Quadricep,,Probable,Quadricep,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,NYJ,4.0,00-0027992,S,Jaiquawn Jarrett,Jaiquawn,Jarrett,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,NYJ,4.0,00-0025401,CB,Darrelle Revis,Darrelle,Revis,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,NYJ,4.0,00-0031934,WR,Devin Smith,Devin,Smith,Ribs,,Probable,Ribs,,Full Participation in Practice,2015-10-02T09:28:10.000000+0000
2015.0,REG,OAK,4.0,00-0030380,DE,Benson Mayowa,Benson,Mayowa,Knee,,Out,Knee,,Did Not Participate In Practice,2015-10-02T12:25:14.000000+0000
2015.0,REG,OAK,4.0,00-0031347,CB,Keith McGill,Keith,McGill,Foot,,Out,Foot,,Did Not Participate In Practice,2015-10-02T12:25:24.000000+0000
2015.0,REG,OAK,4.0,00-0027822,DE,C.J. Wilson,C.J.,Wilson,Calf,,Out,Calf,,Did Not Participate In Practice,2015-10-02T12:25:37.000000+0000
2015.0,REG,OAK,4.0,00-0032201,LB,Ben Heeney,Ben,Heeney,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2015-10-02T12:24:59.000000+0000
2015.0,REG,OAK,4.0,00-0028063,RB,Taiwan Jones,Taiwan,Jones,Foot,,Questionable,Foot,,Limited Participation in Practice,2015-10-02T12:25:06.000000+0000
2015.0,REG,OAK,4.0,00-0018227,S,Charles Woodson,Charles,Woodson,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2015-10-02T12:25:45.000000+0000
2015.0,REG,OAK,4.0,00-0031346,DT,Justin Ellis,Justin,Ellis,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-10-02T12:24:49.000000+0000
2015.0,REG,OAK,4.0,00-0029492,RB,Jamize Olawale,Jamize,Olawale,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-10-02T12:24:49.000000+0000
2015.0,REG,OAK,4.0,00-0023509,DE,Justin Tuck,Justin,Tuck,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T12:24:49.000000+0000
2015.0,REG,OAK,4.0,00-0031040,DE,Khalil Mack,Khalil,Mack,Hip,,Probable,Hip,,Limited Participation in Practice,2015-10-02T12:24:49.000000+0000
2015.0,REG,PHI,4.0,00-0031179,DE,Taylor Hart,Taylor,Hart,Shoulder,,Out,Shoulder,,Full Participation in Practice,2015-10-02T12:22:02.000000+0000
2015.0,REG,PHI,4.0,00-0028424,DE,Cedric Thornton,Cedric,Thornton,Hand,,Out,Hand,,Full Participation in Practice,2015-10-02T12:21:39.000000+0000
2015.0,REG,PHI,4.0,00-0030401,LB,Kiko Alonso,Kiko,Alonso,Knee,,Out,Knee,,Limited Participation in Practice,2015-10-02T12:21:46.000000+0000
2015.0,REG,PHI,4.0,00-0029409,LB,Mychal Kendricks,Mychal,Kendricks,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2015-10-02T12:22:24.000000+0000
2015.0,REG,PHI,4.0,00-0027378,S,Chris Maragos,Chris,Maragos,Quadricep,,Questionable,Quadricep,,Full Participation in Practice,2015-10-02T12:22:30.000000+0000
2015.0,REG,PHI,4.0,00-0028009,RB,DeMarco Murray,DeMarco,Murray,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2015-10-02T12:22:15.000000+0000
2015.0,REG,PHI,4.0,00-0022531,T,Jason Peters,Jason,Peters,Quadricep,,Questionable,Quadricep,,Full Participation in Practice,2015-10-02T12:22:37.000000+0000
2015.0,REG,PHI,4.0,00-0030710,TE,Trey Burton,Trey,Burton,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-10-02T12:21:29.000000+0000
2015.0,REG,PHI,4.0,00-0027758,WR,Riley Cooper,Riley,Cooper,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T12:21:29.000000+0000
2015.0,REG,PHI,4.0,00-0030990,WR,Josh Huff,Josh,Huff,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2015-10-02T12:21:29.000000+0000
2015.0,REG,PIT,4.0,00-0031193,DT,Daniel McCullers,Daniel,McCullers,Knee,,Out,Knee,,Did Not Participate In Practice,2015-09-30T11:00:41.000000+0000
2015.0,REG,PIT,4.0,00-0025464,TE,Matt Spaeth,Matt,Spaeth,Hand,,Out,Hand,,Did Not Participate In Practice,2015-09-30T11:01:02.000000+0000
2015.0,REG,PIT,4.0,00-0031365,LB,Ryan Shazier,Ryan,Shazier,Shoulder,,Out,Shoulder,,Limited Participation in Practice,2015-09-30T11:00:52.000000+0000
2015.0,REG,PIT,4.0,00-0022924,QB,Ben Roethlisberger,Ben,Roethlisberger,Knee,,Out,Knee,,Out (Definitely Will Not Play),2015-09-30T11:00:46.000000+0000
2015.0,REG,PIT,4.0,00-0028066,CB,Cortez Allen,Cortez,Allen,Knee,,Questionable,Knee,,Limited Participation in Practice,2015-09-30T11:00:28.000000+0000
2015.0,REG,PIT,4.0,00-0026247,C,Cody Wallace,Cody,Wallace,Illness,,Probable,Illness,,Did Not Participate In Practice,2015-09-30T11:00:19.000000+0000
2015.0,REG,PIT,4.0,00-0020712,LB,James Harrison,James,Harrison,Thumb,,Probable,Thumb,,Full Participation in Practice,2015-09-30T11:00:19.000000+0000
2015.0,REG,SD,4.0,00-0027984,G,Orlando Franklin,Orlando,Franklin,Ankle,,Out,Ankle,,Did Not Participate In Practice,2015-10-02T12:48:03.000000+0000
2015.0,REG,SD,4.0,00-0025460,WR,Jacoby Jones,Jacoby,Jones,Ankle,,Out,Ankle,,Did Not Participate In Practice,2015-10-02T12:48:28.000000+0000
2015.0,REG,SD,4.0,00-0032106,CB,Craig Mager,Craig,Mager,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2015-10-02T12:48:43.000000+0000
2015.0,REG,SD,4.0,00-0030286,LB,Tourek Williams,Tourek,Williams,Foot,,Out,Foot,,Did Not Participate In Practice,2015-10-02T12:49:05.000000+0000
2015.0,REG,SD,4.0,00-0030312,S,Jahleel Addae,Jahleel,Addae,Ankle,,Out,Ankle,,Limited Participation in Practice,2015-10-02T12:47:37.000000+0000
2015.0,REG,SD,4.0,00-0026370,T,King Dunlap,King,Dunlap,Concussion,,Doubtful,Concussion,,Did Not Participate In Practice,2015-10-02T12:47:45.000000+0000
2015.0,REG,SD,4.0,00-0030991,C,Chris Watt,Chris,Watt,Groin,,Doubtful,Groin,,Did Not Participate In Practice,2015-10-02T12:48:54.000000+0000
2015.0,REG,SD,4.0,00-0029275,TE,Ladarius Green,Ladarius,Green,Concussion,,Questionable,Concussion,,Full Participation in Practice,2015-10-02T12:48:15.000000+0000
2015.0,REG,SD,4.0,00-0030505,G,D.J. Fluker,D.J.,Fluker,Ankle,Chest,Questionable,Ankle,Chest,Limited Participation in Practice,2015-10-02T12:47:53.000000+0000
2015.0,REG,SD,4.0,00-0031334,CB,Jason Verrett,Jason,Verrett,Foot,,Questionable,Foot,,Limited Participation in Practice,2015-10-02T12:49:21.000000+0000
2015.0,REG,SD,4.0,00-0026175,CB,Brandon Flowers,Brandon,Flowers,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T12:47:17.000000+0000
2015.0,REG,SD,4.0,00-0028060,T,Chris Hairston,Chris,Hairston,Ankle,Knee,Probable,Ankle,Knee,Full Participation in Practice,2015-10-02T12:47:17.000000+0000
2015.0,REG,SEA,4.0,00-0030487,CB,Tharold Simon,Tharold,Simon,Toe,,Out,Toe,,Did Not Participate In Practice,2015-10-03T12:51:07.000000+0000
2015.0,REG,SEA,4.0,00-0029958,S,Steven Terrell,Steven,Terrell,Hip,,Out,Hip,,Did Not Participate In Practice,2015-10-03T12:51:18.000000+0000
2015.0,REG,SEA,4.0,00-0028479,DE,Demarcus Dobbs,Demarcus,Dobbs,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2015-10-03T12:50:34.000000+0000
2015.0,REG,SEA,4.0,00-0025399,RB,Marshawn Lynch,Marshawn,Lynch,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2015-10-03T12:50:39.000000+0000
2015.0,REG,SEA,4.0,00-0025472,DT,Brandon Mebane,Brandon,Mebane,Groin,,Questionable,Groin,,Did Not Participate In Practice,2015-10-03T12:50:44.000000+0000
2015.0,REG,SEA,4.0,00-0031308,LB,Kevin Pierre-Louis,Kevin,Pierre-Louis,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2015-10-03T12:50:51.000000+0000
2015.0,REG,SEA,4.0,00-0026618,DE,Michael Bennett,Michael,Bennett,Not Injury Related,,Probable,Not Injury Related,,Did Not Participate In Practice,2015-10-03T16:21:26.000000+0000
2015.0,REG,SEA,4.0,00-0028443,LB,Michael Morgan,Michael,Morgan,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2015-10-03T12:50:28.000000+0000
2015.0,REG,SEA,4.0,00-0029255,LB,Bobby Wagner,Bobby,Wagner,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-10-03T12:50:28.000000+0000
2015.0,REG,SEA,4.0,00-0030089,TE,Luke Willson,Luke,Willson,Back,,Probable,Back,,Full Participation in Practice,2015-10-03T12:50:28.000000+0000
2015.0,REG,SEA,4.0,00-0028037,LB,K.J. Wright,K.J.,Wright,Hip,,Probable,Hip,,Full Participation in Practice,2015-10-03T12:50:28.000000+0000
2015.0,REG,SF,4.0,00-0024221,TE,Vernon Davis,Vernon,Davis,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2015-10-02T12:54:59.000000+0000
2015.0,REG,SF,4.0,00-0031186,CB,Kenneth Acker,Kenneth,Acker,Back,,Probable,Back,,Full Participation in Practice,2015-10-02T12:54:42.000000+0000
2015.0,REG,SF,4.0,00-0026762,G,Alex Boone,Alex,Boone,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-10-02T12:54:42.000000+0000
2015.0,REG,SF,4.0,00-0027894,LB,Navorro Bowman,Navorro,Bowman,Not Injury Related,,Probable,Not Injury Related,,Full Participation in Practice,2015-10-02T12:54:42.000000+0000
2015.0,REG,SF,4.0,00-0024495,LB,Ahmad Brooks,Ahmad,Brooks,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-10-02T12:54:42.000000+0000
2015.0,REG,SF,4.0,00-0024217,RB,Reggie Bush,Reggie,Bush,Calf,,Probable,Calf,,Full Participation in Practice,2015-10-02T12:54:42.000000+0000
2015.0,REG,SF,4.0,00-0031326,WR,Bruce Ellington,Bruce,Ellington,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-10-02T12:54:42.000000+0000
2015.0,REG,SF,4.0,00-0030767,S,L.J. McCray,L.J.,McCray,Hip,,Probable,Hip,,Full Participation in Practice,2015-10-02T12:54:42.000000+0000
2015.0,REG,SF,4.0,00-0030470,TE,Vance McDonald,Vance,McDonald,Knee,,Probable,Knee,,Full Participation in Practice,2015-10-02T12:54:42.000000+0000
2015.0,REG,SF,4.0,00-0030548,S,Eric Reid,Eric,Reid,Hip,,Probable,Hip,,Full Participation in Practice,2015-10-02T12:54:42.000000+0000
2015.0,REG,STL,4.0,00-0031393,S,Maurice Alexander,Maurice,Alexander,Groin,,Out,Groin,,Did Not Participate In Practice,2015-10-02T12:30:09.000000+0000
