season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2010.0,REG,STL,2.0,00-0027845,LB,Josh Hull,Josh,Hull,Knee,,Out,Knee,,Out (Definitely Will Not Play),2010-09-17T11:48:03.000000+0000
2010.0,REG,STL,2.0,00-0024178,CB,Kevin Dockery,Kevin,Dockery,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2010-09-17T12:15:52.000000+0000
2010.0,REG,STL,2.0,00-0025541,DT,Clifton Ryan,Clifton,Ryan,(Migraines),,Questionable,(migraines),,Did Not Participate In Practice,2010-09-17T12:17:53.000000+0000
2010.0,REG,STL,2.0,00-0026241,CB,Justin King,Justin,King,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2010-09-17T12:18:57.000000+0000
2010.0,REG,STL,2.0,00-0022736,RB,Steven Jackson,Steven,Jackson,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-17T12:19:36.000000+0000
2010.0,REG,STL,2.0,00-0019706,DT,Fred Robbins,Fred,Robbins,Foot,,Probable,Foot,,Full Participation in Practice,2010-09-17T12:20:18.000000+0000
2010.0,REG,STL,2.0,00-0025462,WR,Laurent Robinson,Laurent,Robinson,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-09-17T12:21:30.000000+0000
2010.0,REG,STL,2.0,00-0027073,DT,Darell Scott,Darell,Scott,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-17T12:22:32.000000+0000
2010.0,REG,TB,2.0,00-0024238,G,Davin Joseph,Davin,Joseph,,,,Quadricep,,Full Participation in Practice,2010-09-15T12:33:18.000000+0000
2010.0,REG,TB,2.0,00-0027055,DT,Roy Miller,Roy,Miller,,,,Illness,,Full Participation in Practice,2010-09-16T12:34:59.000000+0000
2010.0,REG,TB,2.0,00-0022710,LB,Niko Koutouvides,Niko,Koutouvides,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-09-17T10:29:20.000000+0000
2010.0,REG,TB,2.0,00-0026819,RB,Kareem Huggins,Kareem,Huggins,Groin,,Questionable,Groin,,Did Not Participate In Practice,2010-09-17T10:29:08.000000+0000
2010.0,REG,TB,2.0,00-0022922,TE,Kellen Winslow,Kellen,Winslow,Knee,,Questionable,Knee,,Limited Participation in Practice,2010-09-17T10:29:45.000000+0000
2010.0,REG,TB,2.0,00-0026993,QB,Josh Freeman,Josh,Freeman,right Thumb,,Probable,right Thumb,,Full Participation in Practice,2010-09-17T10:28:50.000000+0000
2010.0,REG,TB,2.0,00-0026723,RB,Chris Pressley,Chris,Pressley,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-17T10:28:50.000000+0000
2010.0,REG,TEN,2.0,00-0025610,T,Mike Otto,Mike,Otto,Knee,,Out,Knee,,Did Not Participate In Practice,2010-09-17T11:57:51.000000+0000
2010.0,REG,TEN,2.0,00-0021490,DT,Tony Brown,Tony,Brown,Knee,,Questionable,Knee,,Full Participation in Practice,2010-09-17T11:57:39.000000+0000
2010.0,REG,TEN,2.0,00-0026243,DE,William Hayes,William,Hayes,Knee,,Questionable,Knee,,Full Participation in Practice,2010-09-17T11:57:44.000000+0000
2010.0,REG,WAS,2.0,00-0026320,S,Kareem Moore,Kareem,Moore,Knee,,Out,Knee,,Limited Participation in Practice,2010-09-17T13:26:16.000000+0000
2010.0,REG,WAS,2.0,00-0011022,QB,Donovan McNabb,Donovan,McNabb,Ankle,,Questionable,Ankle,,Full Participation in Practice,2010-09-17T13:26:07.000000+0000
2010.0,REG,WAS,2.0,00-0021179,RB,Clinton Portis,Clinton,Portis,Wrist,,Questionable,Wrist,,Full Participation in Practice,2010-09-17T13:26:22.000000+0000
2010.0,REG,WAS,2.0,00-0027704,LB,Perry Riley,Perry,Riley,Foot,,Questionable,Foot,,Full Participation in Practice,2010-09-17T13:26:33.000000+0000
2010.0,REG,WAS,2.0,00-0021149,DT,Albert Haynesworth,Albert,Haynesworth,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2010-09-17T13:25:57.000000+0000
2010.0,REG,ARI,3.0,00-0026221,WR,Early Doucet,Early,Doucet,Groin,,Out,Groin,,Out (Definitely Will Not Play),2010-09-24T12:51:08.000000+0000
2010.0,REG,ARI,3.0,00-0025529,WR,Steve Breaston,Steve,Breaston,Knee,,Questionable,Knee,,Limited Participation in Practice,2010-09-24T12:50:53.000000+0000
2010.0,REG,ARI,3.0,00-0026939,LB,Will Davis,Will,Davis,Head,,Questionable,Head,,Limited Participation in Practice,2010-09-24T12:51:01.000000+0000
2010.0,REG,ARI,3.0,00-0005058,G,Alan Faneca,Alan,Faneca,Back,,Questionable,Back,,Limited Participation in Practice,2010-09-24T12:51:38.000000+0000
2010.0,REG,ARI,3.0,00-0027007,RB,Chris Wells,Chris,Wells,Knee,,Questionable,Knee,,Limited Participation in Practice,2010-09-24T12:51:18.000000+0000
2010.0,REG,ARI,3.0,00-0023663,S,Hamza Abdullah,Hamza,Abdullah,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2010-09-24T12:50:41.000000+0000
2010.0,REG,ARI,3.0,00-0019538,LB,Clark Haggans,Clark,Haggans,Heel,,Probable,Heel,,Full Participation in Practice,2010-09-24T12:50:41.000000+0000
2010.0,REG,ARI,3.0,00-0026256,DE,Kenny Iwebema,Kenny,Iwebema,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-24T12:50:41.000000+0000
2010.0,REG,ATL,3.0,00-0022218,S,Erik Coleman,Erik,Coleman,Knee,,Questionable,Knee,,Did Not Participate In Practice,2010-09-24T12:12:48.000000+0000
2010.0,REG,ATL,3.0,00-0022781,WR,Michael Jenkins,Michael,Jenkins,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2010-09-24T12:12:56.000000+0000
2010.0,REG,ATL,3.0,00-0022821,RB,Michael Turner,Michael,Turner,Groin,,Probable,Groin,,Full Participation in Practice,2010-09-24T12:12:39.000000+0000
2010.0,REG,BAL,3.0,00-0025787,T,Jared Gaither,Jared,Gaither,Back,,Out,Back,,Did Not Participate In Practice,2010-09-24T11:37:44.000000+0000
2010.0,REG,BAL,3.0,00-0026211,LB,Tavares Gooden,Tavares,Gooden,Shoulder,,Out,Shoulder,,Out (Definitely Will Not Play),2010-09-24T11:37:50.000000+0000
2010.0,REG,BAL,3.0,00-0021147,WR,Donte' Stallworth,Donte',Stallworth,Foot,,Out,Foot,,Out (Definitely Will Not Play),2010-09-24T11:37:35.000000+0000
2010.0,REG,BAL,3.0,00-0020516,TE,Todd Heap,Todd,Heap,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2010-09-24T11:36:53.000000+0000
2010.0,REG,BAL,3.0,00-0022139,LB,Jarret Johnson,Jarret,Johnson,Back,,Probable,Back,,Full Participation in Practice,2010-09-24T11:36:53.000000+0000
2010.0,REG,BAL,3.0,00-0026407,LB,Jameel McClain,Jameel,McClain,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-24T11:36:53.000000+0000
2010.0,REG,BAL,3.0,00-0024227,DT,Haloti Ngata,Haloti,Ngata,Back,,Probable,Back,,Full Participation in Practice,2010-09-24T11:36:53.000000+0000
2010.0,REG,BAL,3.0,00-0026195,RB,Ray Rice,Ray,Rice,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-09-24T11:36:53.000000+0000
2010.0,REG,BAL,3.0,00-0022161,LB,Terrell Suggs,Terrell,Suggs,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-09-24T11:36:53.000000+0000
2010.0,REG,BAL,3.0,00-0026857,LB,Dannell Ellerbe,Dannell,Ellerbe,Knee,,Probable,Knee,,Limited Participation in Practice,2010-09-24T11:36:53.000000+0000
2010.0,REG,BAL,3.0,00-0010500,WR,Derrick Mason,Derrick,Mason,Knee,,Probable,Knee,,Limited Participation in Practice,2010-09-24T11:36:53.000000+0000
2010.0,REG,BAL,3.0,00-0025524,RB,Le'Ron McClain,Le'Ron,McClain,Shoulder,,Probable,Shoulder,,Limited Participation in Practice,2010-09-24T11:36:53.000000+0000
2010.0,REG,BUF,3.0,00-0025421,LB,Paul Posluszny,Paul,Posluszny,Knee,,Out,Knee,,Did Not Participate In Practice,2010-09-24T10:05:47.000000+0000
2010.0,REG,BUF,3.0,00-0024392,LB,Keith Ellison,Keith,Ellison,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-24T10:05:39.000000+0000
2010.0,REG,BUF,3.0,00-0027126,S,Cary Harris,Cary,Harris,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2010-09-24T10:05:39.000000+0000
2010.0,REG,BUF,3.0,00-0027027,G,Andy Levitre,Andy,Levitre,Neck,,Probable,Neck,,Full Participation in Practice,2010-09-24T10:05:39.000000+0000
2010.0,REG,CAR,3.0,00-0026159,T,Jeff Otah,Jeff,Otah,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2010-09-24T11:24:51.000000+0000
2010.0,REG,CAR,3.0,00-0025470,DE,Charles Johnson,Charles,Johnson,Calf,,Questionable,Calf,,Limited Participation in Practice,2010-09-24T11:25:31.000000+0000
2010.0,REG,CAR,3.0,00-0026281,TE,Gary Barnidge,Gary,Barnidge,Ribs,,Probable,Ribs,,Limited Participation in Practice,2010-09-24T11:30:36.000000+0000
2010.0,REG,CAR,3.0,00-0022047,DE,Tyler Brayton,Tyler,Brayton,Ankle,,Probable,Ankle,,Limited Participation in Practice,2010-09-24T11:26:15.000000+0000
2010.0,REG,CAR,3.0,00-0027681,WR,Brandon LaFell,Brandon,LaFell,Hamstring,,Probable,Hamstring,,Limited Participation in Practice,2010-09-24T11:28:47.000000+0000
2010.0,REG,CAR,3.0,00-0024745,DT,Louis Leonard,Louis,Leonard,Elbow,,Probable,Elbow,,Limited Participation in Practice,2010-09-24T11:31:04.000000+0000
2010.0,REG,CAR,3.0,00-0025995,LB,Jordan Senn,Jordan,Senn,Ankle,,Probable,Ankle,,Limited Participation in Practice,2010-09-24T11:26:55.000000+0000
2010.0,REG,CAR,3.0,00-0020337,WR,Steve Smith,Steve,Smith,Thigh,,Probable,Thigh,,Limited Participation in Practice,2010-09-24T11:27:19.000000+0000
2010.0,REG,CHI,3.0,00-0026154,T,Chris Williams,Chris,Williams,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-09-25T12:47:00.000000+0000
2010.0,REG,CHI,3.0,00-0027680,S,Major Wright,Major,Wright,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-09-25T12:47:07.000000+0000
2010.0,REG,CHI,3.0,00-0022128,LB,Lance Briggs,Lance,Briggs,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-09-25T12:46:34.000000+0000
2010.0,REG,CHI,3.0,00-0021604,DE,Israel Idonije,Israel,Idonije,Foot,,Probable,Foot,,Full Participation in Practice,2010-09-25T12:46:34.000000+0000
2010.0,REG,CHI,3.0,00-0024750,LB,Nick Roach,Nick,Roach,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2010-09-25T12:46:34.000000+0000
2010.0,REG,CHI,3.0,00-0024100,LB,Brian Iwuh,Brian,Iwuh,Quadricep,,Probable,Quadricep,,Limited Participation in Practice,2010-09-25T12:46:34.000000+0000
2010.0,REG,CIN,3.0,00-0023665,DE,Jonathan Fanene,Jonathan,Fanene,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-09-24T11:07:28.000000+0000
2010.0,REG,CIN,3.0,00-0023441,CB,Adam Jones,Adam,Jones,Shoulder,,Doubtful,Shoulder,,Did Not Participate In Practice,2010-09-24T11:07:36.000000+0000
2010.0,REG,CIN,3.0,00-0024306,DE,Frostee Rucker,Frostee,Rucker,Toe,,Questionable,Toe,,Full Participation in Practice,2010-09-24T11:07:58.000000+0000
2010.0,REG,CIN,3.0,00-0022918,DE,Antwan Odom,Antwan,Odom,Wrist,,Questionable,Wrist,,Limited Participation in Practice,2010-09-24T11:07:48.000000+0000
2010.0,REG,CIN,3.0,00-0022696,DT,Tank Johnson,Tank,Johnson,Toe,,Probable,Toe,,Full Participation in Practice,2010-09-24T11:06:12.000000+0000
2010.0,REG,CIN,3.0,00-0025439,RB,Brian Leonard,Brian,Leonard,Foot,,Probable,Foot,,Full Participation in Practice,2010-09-24T11:06:12.000000+0000
2010.0,REG,CIN,3.0,00-0026149,LB,Keith Rivers,Keith,Rivers,Foot,,Probable,Foot,,Full Participation in Practice,2010-09-24T11:06:12.000000+0000
2010.0,REG,CIN,3.0,00-0012478,WR,Terrell Owens,Terrell,Owens,Back,,Probable,Back,,Limited Participation in Practice,2010-09-24T11:06:12.000000+0000
2010.0,REG,CLE,3.0,00-0022122,G,Eric Steinbach,Eric,Steinbach,,,,Thigh,,Full Participation in Practice,2010-09-22T12:50:25.000000+0000
2010.0,REG,CLE,3.0,00-0027694,G,Shawn Lauvao,Shawn,Lauvao,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-09-24T12:43:56.000000+0000
2010.0,REG,CLE,3.0,00-0004161,QB,Jake Delhomme,Jake,Delhomme,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2010-09-24T12:44:14.000000+0000
2010.0,REG,CLE,3.0,00-0024249,LB,D'Qwell Jackson,D'Qwell,Jackson,Chest,,Doubtful,Chest,,Did Not Participate In Practice,2010-09-24T12:44:36.000000+0000
2010.0,REG,CLE,3.0,00-0027012,WR,Brian Robiskie,Brian,Robiskie,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2010-09-24T12:45:09.000000+0000
2010.0,REG,CLE,3.0,00-0026742,LB,Marcus Benard,Marcus,Benard,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2010-09-24T12:45:34.000000+0000
2010.0,REG,CLE,3.0,00-0024359,RB,Jerome Harrison,Jerome,Harrison,Thigh,,Questionable,Thigh,,Did Not Participate In Practice,2010-09-24T12:45:53.000000+0000
2010.0,REG,CLE,3.0,00-0027776,WR,Carlton Mitchell,Carlton,Mitchell,Head,,Questionable,Head,,Did Not Participate In Practice,2010-09-24T12:46:10.000000+0000
2010.0,REG,CLE,3.0,00-0020528,DT,Shaun Rogers,Shaun,Rogers,Ankle,Hip,Questionable,Ankle,Hip,Did Not Participate In Practice,2010-09-24T12:46:49.000000+0000
2010.0,REG,CLE,3.0,00-0024394,RB,Lawrence Vickers,Lawrence,Vickers,Illness,,Questionable,Illness,,Did Not Participate In Practice,2010-09-24T12:47:10.000000+0000
2010.0,REG,CLE,3.0,00-0000846,LB,Eric Barton,Eric,Barton,Hip,,Probable,Hip,,Full Participation in Practice,2010-09-24T12:47:39.000000+0000
2010.0,REG,CLE,3.0,00-0024834,CB,Derrick Roberson,Derrick,Roberson,Hip,,Probable,Hip,,Full Participation in Practice,2010-09-24T12:48:53.000000+0000
2010.0,REG,CLE,3.0,00-0023481,LB,Matt Roth,Matt,Roth,Foot,,Probable,Foot,,Full Participation in Practice,2010-09-24T12:49:21.000000+0000
2010.0,REG,CLE,3.0,00-0026084,DE,Brian Schaefering,Brian,Schaefering,Wrist,,Probable,Wrist,,Full Participation in Practice,2010-09-24T12:49:37.000000+0000
2010.0,REG,CLE,3.0,00-0019573,DE,Robaire Smith,Robaire,Smith,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-09-24T12:49:57.000000+0000
2010.0,REG,CLE,3.0,00-0019666,T,John St. Clair,John,St. Clair,Foot,,Probable,Foot,,Full Participation in Practice,2010-09-24T12:50:20.000000+0000
2010.0,REG,CLE,3.0,00-0025390,T,Joe Thomas,Joe,Thomas,Elbow,,Probable,Elbow,,Full Participation in Practice,2010-09-24T12:50:38.000000+0000
2010.0,REG,CLE,3.0,00-0020348,G,Floyd Womack,Floyd,Womack,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-24T12:50:57.000000+0000
2010.0,REG,CLE,3.0,00-0023176,WR,Joshua Cribbs,Joshua,Cribbs,Ankle,,Probable,Ankle,,Limited Participation in Practice,2010-09-24T12:48:00.000000+0000
2010.0,REG,CLE,3.0,00-0026123,TE,Evan Moore,Evan,Moore,Head,,Probable,Head,,Limited Participation in Practice,2010-09-24T12:48:18.000000+0000
2010.0,REG,DAL,3.0,00-0023656,DT,Jay Ratliff,Jay,Ratliff,,,,Not Injury Related,,Did Not Participate In Practice,2010-09-23T12:52:41.000000+0000
2010.0,REG,DAL,3.0,00-0025582,RB,Deon Anderson,Deon,Anderson,Knee,,Out,Knee,,Did Not Participate In Practice,2010-09-24T11:16:47.000000+0000
2010.0,REG,DAL,3.0,00-0027663,LB,Sean Lee,Sean,Lee,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2010-09-24T11:17:18.000000+0000
2010.0,REG,DAL,3.0,00-0027778,T,Sam Young,Sam,Young,Knee,,Questionable,Knee,,Full Participation in Practice,2010-09-24T11:17:07.000000+0000
2010.0,REG,DAL,3.0,00-0027902,WR,Dez Bryant,Dez,Bryant,Ribs,,Probable,Ribs,,Full Participation in Practice,2010-09-24T11:16:37.000000+0000
2010.0,REG,DAL,3.0,00-0026165,CB,Mike Jenkins,Mike,Jenkins,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-24T11:16:37.000000+0000
2010.0,REG,DAL,3.0,00-0022127,TE,Jason Witten,Jason,Witten,Head,,Probable,Head,,Full Participation in Practice,2010-09-24T11:16:37.000000+0000
2010.0,REG,DEN,3.0,00-0017813,DT,Jamal Williams,Jamal,Williams,,,,Not Injury Related,,Did Not Participate In Practice,2010-09-23T14:14:16.000000+0000
2010.0,REG,DEN,3.0,00-0025457,T,Ryan Harris,Ryan,Harris,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-09-24T12:42:59.000000+0000
2010.0,REG,DEN,3.0,00-0026988,RB,Knowshon Moreno,Knowshon,Moreno,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-09-24T12:43:58.000000+0000
2010.0,REG,DEN,3.0,00-0000585,CB,Champ Bailey,Champ,Bailey,Foot,,Questionable,Foot,,Limited Participation in Practice,2010-09-24T12:42:36.000000+0000
2010.0,REG,DEN,3.0,00-0021194,CB,Andre' Goodman,Andre',Goodman,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2010-09-24T12:42:46.000000+0000
2010.0,REG,DEN,3.0,00-0024375,G,Chris Kuper,Chris,Kuper,Knee,,Questionable,Knee,,Limited Participation in Practice,2010-09-24T12:43:12.000000+0000
2010.0,REG,DEN,3.0,00-0025828,LB,Wesley Woodyard,Wesley,Woodyard,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2010-09-24T12:43:40.000000+0000
2010.0,REG,DEN,3.0,00-0024236,RB,Laurence Maroney,Laurence,Maroney,Thigh,,Probable,Thigh,,Full Participation in Practice,2010-09-24T12:42:23.000000+0000
2010.0,REG,DEN,3.0,00-0027024,S,Darcel McBath,Darcel,McBath,Forearm,,Probable,Forearm,,Full Participation in Practice,2010-09-24T12:42:23.000000+0000
2010.0,REG,DET,3.0,00-0021999,WR,Nate Burleson,Nate,Burleson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-09-24T14:41:07.000000+0000
2010.0,REG,DET,3.0,00-0027152,LB,Zack Follett,Zack,Follett,Concussion,,Out,Concussion,,Did Not Participate In Practice,2010-09-24T14:41:12.000000+0000
2010.0,REG,DET,3.0,00-0026498,QB,Matthew Stafford,Matthew,Stafford,right Shoulder,,Out,right Shoulder,,Did Not Participate In Practice,2010-09-24T14:41:21.000000+0000
2010.0,REG,DET,3.0,00-0026232,DE,Cliff Avril,Cliff,Avril,Knee,Finger,Questionable,Knee,Finger,Limited Participation in Practice,2010-09-24T14:41:36.000000+0000
2010.0,REG,DET,3.0,00-0022860,LB,Landon Johnson,Landon,Johnson,Neck,,Questionable,Neck,,Limited Participation in Practice,2010-09-24T14:42:27.000000+0000
2010.0,REG,DET,3.0,00-0027050,LB,DeAndre Levy,DeAndre,Levy,Groin,,Questionable,Groin,,Limited Participation in Practice,2010-09-24T14:42:05.000000+0000
2010.0,REG,DET,3.0,00-0022808,G,Stephen Peterman,Stephen,Peterman,Foot,,Questionable,Foot,,Limited Participation in Practice,2010-09-24T14:42:36.000000+0000
2010.0,REG,DET,3.0,00-0026635,LB,Ashlee Palmer,Ashlee,Palmer,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-09-24T14:40:55.000000+0000
2010.0,REG,DET,3.0,00-0023621,S,C.C. Brown,C.C.,Brown,Forearm,,Probable,Forearm,,Limited Participation in Practice,2010-09-24T14:40:55.000000+0000
2010.0,REG,DET,3.0,00-0027009,S,Louis Delmas,Louis,Delmas,Groin,Biceps,Probable,Groin,Biceps,Limited Participation in Practice,2010-09-24T14:40:55.000000+0000
2010.0,REG,GB,3.0,00-0027664,DE,Mike Neal,Mike,Neal,Rib,,Questionable,Rib,,Did Not Participate In Practice,2010-09-25T12:07:28.000000+0000
2010.0,REG,GB,3.0,00-0024372,S,Charlie Peprah,Charlie,Peprah,Quadricep,,Questionable,Quadricep,,Did Not Participate In Practice,2010-09-25T12:07:36.000000+0000
2010.0,REG,GB,3.0,00-0026946,LB,Brad Jones,Brad,Jones,Knee,,Questionable,Knee,,Limited Participation in Practice,2010-09-25T12:07:19.000000+0000
2010.0,REG,GB,3.0,00-0020515,DE,Ryan Pickett,Ryan,Pickett,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2010-09-25T12:07:54.000000+0000
2010.0,REG,GB,3.0,00-0024422,S,Derrick Martin,Derrick,Martin,Ankle,,Probable,Ankle,,Did Not Participate In Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0025579,LB,Desmond Bishop,Desmond,Bishop,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0024262,G,Daryn Colledge,Daryn,Colledge,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0026878,TE,Tom Crabtree,Tom,Crabtree,Arch,,Probable,Arch,,Full Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0025578,RB,Korey Hall,Korey,Hall,Hip,,Probable,Hip,,Full Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0021706,DE,Cullen Jenkins,Cullen,Jenkins,Hand,,Probable,Hand,,Full Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0027002,LB,Clay Matthews,Clay,Matthews,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0023559,LB,Brady Poppinga,Brady,Poppinga,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0026934,CB,Brandon Underwood,Brandon,Underwood,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0018227,CB,Charles Woodson,Charles,Woodson,Toe,,Probable,Toe,,Full Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,GB,3.0,00-0019702,T,Chad Clifton,Chad,Clifton,Knee,,Probable,Knee,,Limited Participation in Practice,2010-09-25T12:07:03.000000+0000
2010.0,REG,HOU,3.0,00-0022044,WR,Andre Johnson,Andre,Johnson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2010-09-24T12:29:38.000000+0000
2010.0,REG,HOU,3.0,00-0027109,TE,James Casey,James,Casey,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-09-24T12:29:18.000000+0000
2010.0,REG,HOU,3.0,00-0023630,TE,Joel Dreessen,Joel,Dreessen,Hip,,Probable,Hip,,Full Participation in Practice,2010-09-24T12:30:12.000000+0000
2010.0,REG,HOU,3.0,00-0022397,RB,Vonta Leach,Vonta,Leach,Knee,,Probable,Knee,,Full Participation in Practice,2010-09-24T12:29:18.000000+0000
2010.0,REG,HOU,3.0,00-0026219,CB,Antwaun Molden,Antwaun,Molden,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-09-24T12:29:18.000000+0000
2010.0,REG,HOU,3.0,00-0024313,TE,Owen Daniels,Owen,Daniels,Knee,,Probable,Knee,,Limited Participation in Practice,2010-09-24T12:29:18.000000+0000
2010.0,REG,HOU,3.0,00-0025397,DT,Amobi Okoye,Amobi,Okoye,Ankle,,Probable,Ankle,,Limited Participation in Practice,2010-09-24T12:29:18.000000+0000
2010.0,REG,HOU,3.0,00-0023750,DE,Mario Williams,Mario,Williams,Groin,,Probable,Groin,,Limited Participation in Practice,2010-09-24T12:29:18.000000+0000
2010.0,REG,IND,3.0,00-0021146,DE,Dwight Freeney,Dwight,Freeney,,,,Rested,,Full Participation in Practice,2010-09-24T12:57:18.000000+0000
2010.0,REG,IND,3.0,00-0025419,WR,Anthony Gonzalez,Anthony,Gonzalez,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-09-24T13:01:20.000000+0000
2010.0,REG,IND,3.0,00-0026672,LB,Ramon Humber,Ramon,Humber,Hand,,Out,Hand,,Did Not Participate In Practice,2010-09-24T13:01:32.000000+0000
2010.0,REG,IND,3.0,00-0022944,CB,Bob Sanders,Bob,Sanders,Biceps,,Out,Biceps,,Did Not Participate In Practice,2010-09-24T13:02:14.000000+0000
2010.0,REG,IND,3.0,00-0025991,DT,Eric Foster,Eric,Foster,Knee,,Questionable,Knee,,Did Not Participate In Practice,2010-09-24T13:00:14.000000+0000
2010.0,REG,IND,3.0,00-0026345,WR,Pierre Garcon,Pierre,Garcon,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2010-09-24T13:01:07.000000+0000
2010.0,REG,IND,3.0,00-0024413,T,Charlie Johnson,Charlie,Johnson,Foot,,Questionable,Foot,,Did Not Participate In Practice,2010-09-24T13:01:43.000000+0000
2010.0,REG,IND,3.0,00-0027468,CB,Brandon King,Brandon,King,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2010-09-24T13:01:56.000000+0000
2010.0,REG,IND,3.0,00-0025523,LB,Clint Session,Clint,Session,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2010-09-24T13:02:30.000000+0000
2010.0,REG,IND,3.0,00-0024245,RB,Joseph Addai,Joseph,Addai,Knee,,Questionable,Knee,,Full Participation in Practice,2010-09-24T12:59:35.000000+0000
2010.0,REG,IND,3.0,00-0027064,CB,Jerraud Powers,Jerraud,Powers,Foot,,Probable,Foot,,Did Not Participate In Practice,2010-09-24T12:59:21.000000+0000
2010.0,REG,IND,3.0,00-0014375,C,Jeff Saturday,Jeff,Saturday,Knee,,Probable,Knee,,Did Not Participate In Practice,2010-09-24T12:59:21.000000+0000
2010.0,REG,IND,3.0,00-0021484,LB,Gary Brackett,Gary,Brackett,Back,,Probable,Back,,Full Participation in Practice,2010-09-24T12:59:21.000000+0000
2010.0,REG,JAX,3.0,00-0026356,DT,Landon Cohen,Landon,Cohen,Knee,,Out,Knee,,Did Not Participate In Practice,2010-09-24T10:37:28.000000+0000
2010.0,REG,JAX,3.0,00-0025435,LB,Justin Durant,Justin,Durant,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-09-24T10:37:35.000000+0000
2010.0,REG,JAX,3.0,00-0027779,RB,Deji Karim,Deji,Karim,Thumb,,Questionable,Thumb,,Full Participation in Practice,2010-09-24T10:37:47.000000+0000
2010.0,REG,JAX,3.0,00-0024298,S,Anthony Smith,Anthony,Smith,Foot,,Questionable,Foot,,Full Participation in Practice,2010-09-24T10:37:54.000000+0000
2010.0,REG,JAX,3.0,00-0024275,RB,Maurice Jones-Drew,Maurice,Jones-Drew,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-09-24T10:36:48.000000+0000
