season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2013.0,REG,STL,5.0,00-0027648,T,Rodger Saffold,Rodger,Saffold,Knee,,Out,Knee,,Did Not Participate In Practice,2013-10-04T11:46:28.000000+0000
2013.0,REG,STL,5.0,00-0024429,CB,Cortland Finnegan,Cortland,Finnegan,Thigh,,Doubtful,Thigh,,Did Not Participate In Practice,2013-10-04T11:45:55.000000+0000
2013.0,REG,STL,5.0,00-0026243,DE,William Hayes,William,Hayes,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2013-10-04T11:46:06.000000+0000
2013.0,REG,STL,5.0,00-0028878,DT,Matt Conrath,Matt,Conrath,Concussion,,Questionable,Concussion,,Did Not Participate In Practice,2013-10-04T11:45:47.000000+0000
2013.0,REG,STL,5.0,00-0029690,CB,Trumaine Johnson,Trumaine,Johnson,Illness,,Questionable,Illness,,Did Not Participate In Practice,2013-10-04T11:46:18.000000+0000
2013.0,REG,STL,5.0,00-0030535,CB,Brandon McGee,Brandon,McGee,Thigh,,Probable,Thigh,,Full Participation in Practice,2013-10-04T11:45:39.000000+0000
2013.0,REG,STL,5.0,00-0021085,LB,Will Witherspoon,Will,Witherspoon,Thigh,,Probable,Thigh,,Full Participation in Practice,2013-10-04T11:45:39.000000+0000
2013.0,REG,TEN,5.0,00-0026899,RB,Shonn Greene,Shonn,Greene,Knee,,Out,Knee,,Did Not Participate In Practice,2013-10-04T11:17:49.000000+0000
2013.0,REG,TEN,5.0,00-0027084,DT,Sammie Lee Hill,Sammie Lee,Hill,Ankle,,Out,Ankle,,Did Not Participate In Practice,2013-10-04T11:17:55.000000+0000
2013.0,REG,TEN,5.0,00-0027946,QB,Jake Locker,Jake,Locker,Hip,Knee,Out,Hip,Knee,Out (Definitely Will Not Play),2013-10-04T11:18:04.000000+0000
2013.0,REG,TEN,5.0,00-0030541,CB,Blidi Wreh-Wilson,Blidi,Wreh-Wilson,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2013-10-04T11:18:22.000000+0000
2013.0,REG,TEN,5.0,00-0025833,LB,Patrick Bailey,Patrick,Bailey,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2013-10-04T11:17:42.000000+0000
2013.0,REG,TEN,5.0,00-0026016,DE,Ropati Pitoitua,Ropati,Pitoitua,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2013-10-04T11:18:10.000000+0000
2013.0,REG,TEN,5.0,00-0023548,T,David Stewart,David,Stewart,Calf,,Questionable,Calf,,Full Participation in Practice,2013-10-04T11:18:16.000000+0000
2013.0,REG,TEN,5.0,00-0027006,WR,Kenny Britt,Kenny,Britt,Neck,Ribs,Probable,Neck,Ribs,Full Participation in Practice,2013-10-04T11:17:37.000000+0000
2013.0,REG,ARI,6.0,00-0022921,WR,Larry Fitzgerald,Larry,Fitzgerald,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2013-10-11T13:49:45.000000+0000
2013.0,REG,ARI,6.0,00-0030309,LB,Kenny Demens,Kenny,Demens,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2013-10-11T13:49:35.000000+0000
2013.0,REG,ARI,6.0,00-0019546,LB,John Abraham,John,Abraham,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-10-11T13:49:24.000000+0000
2013.0,REG,ARI,6.0,00-0027108,LB,Jasper Brinkley,Jasper,Brinkley,Groin,,Probable,Groin,,Full Participation in Practice,2013-10-11T13:49:24.000000+0000
2013.0,REG,ARI,6.0,00-0024262,G,Daryn Colledge,Daryn,Colledge,Shin,,Probable,Shin,,Full Participation in Practice,2013-10-11T13:49:24.000000+0000
2013.0,REG,ARI,6.0,00-0022930,DT,Darnell Dockett,Darnell,Dockett,Groin,,Probable,Groin,,Full Participation in Practice,2013-10-11T13:49:24.000000+0000
2013.0,REG,ARI,6.0,00-0027067,S,Rashad Johnson,Rashad,Johnson,Finger,,Probable,Finger,,Full Participation in Practice,2013-10-11T13:49:24.000000+0000
2013.0,REG,ARI,6.0,00-0030382,LB,Kevin Minter,Kevin,Minter,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2013-10-11T13:49:24.000000+0000
2013.0,REG,ARI,6.0,00-0026791,DE,Ronald Talley,Ronald,Talley,Wrist,,Probable,Wrist,,Full Participation in Practice,2013-10-11T13:49:24.000000+0000
2013.0,REG,ARI,6.0,00-0027886,LB,Daryl Washington,Daryl,Washington,Knee,,Probable,Knee,,Full Participation in Practice,2013-10-11T13:49:24.000000+0000
2013.0,REG,BAL,6.0,00-0028202,RB,Shaun Draughn,Shaun,Draughn,,,,Ankle,,Limited Participation in Practice,2013-10-09T13:44:24.000000+0000
2013.0,REG,BAL,6.0,00-0027665,DT,Terrence Cody,Terrence,Cody,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2013-10-11T11:31:19.000000+0000
2013.0,REG,BAL,6.0,00-0028102,CB,Chykie Brown,Chykie,Brown,Thigh,,Questionable,Thigh,,Did Not Participate In Practice,2013-10-11T11:31:08.000000+0000
2013.0,REG,BAL,6.0,00-0027560,LB,Albert McClellan,Albert,McClellan,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2013-10-11T11:31:34.000000+0000
2013.0,REG,BAL,6.0,00-0030400,WR,Marlon Brown,Marlon,Brown,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2013-10-11T11:31:13.000000+0000
2013.0,REG,BAL,6.0,00-0024222,S,Michael Huff,Michael,Huff,Back,,Questionable,Back,,Limited Participation in Practice,2013-10-11T11:32:32.000000+0000
2013.0,REG,BAL,6.0,00-0029895,C,Ryan Jensen,Ryan,Jensen,Foot,,Questionable,Foot,,Limited Participation in Practice,2013-10-11T11:31:24.000000+0000
2013.0,REG,BAL,6.0,00-0025460,WR,Jacoby Jones,Jacoby,Jones,Knee,,Questionable,Knee,,Limited Participation in Practice,2013-10-11T11:31:29.000000+0000
2013.0,REG,BAL,6.0,00-0024227,DT,Haloti Ngata,Haloti,Ngata,Hip,,Questionable,Hip,,Limited Participation in Practice,2013-10-11T11:31:39.000000+0000
2013.0,REG,BAL,6.0,00-0029259,G,Kelechi Osemele,Kelechi,Osemele,Back,,Questionable,Back,,Limited Participation in Practice,2013-10-11T11:31:44.000000+0000
2013.0,REG,BAL,6.0,00-0029264,RB,Bernard Pierce,Bernard,Pierce,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2013-10-11T11:31:49.000000+0000
2013.0,REG,BAL,6.0,00-0023455,DE,Marcus Spears,Marcus,Spears,Knee,,Questionable,Knee,,Limited Participation in Practice,2013-10-11T11:31:54.000000+0000
2013.0,REG,BAL,6.0,00-0015754,WR,Brandon Stokley,Brandon,Stokley,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2013-10-11T11:31:59.000000+0000
2013.0,REG,BUF,6.0,00-0029280,CB,Ron Brooks,Ron,Brooks,Foot,,Out,Foot,,Did Not Participate In Practice,2013-10-11T10:43:05.000000+0000
2013.0,REG,BUF,6.0,00-0030098,K,Dustin Hopkins,Dustin,Hopkins,right Groin,,Out,right Groin,,Did Not Participate In Practice,2013-10-11T10:43:25.000000+0000
2013.0,REG,BUF,6.0,00-0030526,QB,E.J. Manuel,E.J.,Manuel,Knee,,Out,Knee,,Did Not Participate In Practice,2013-10-11T10:44:07.000000+0000
2013.0,REG,BUF,6.0,00-0026364,WR,Steve Johnson,Steve,Johnson,Back,,Questionable,Back,Not Injury Related,Did Not Participate In Practice,2013-10-11T10:43:46.000000+0000
2013.0,REG,BUF,6.0,00-0029542,CB,Stephon Gilmore,Stephon,Gilmore,Wrist,,Questionable,Wrist,,Limited Participation in Practice,2013-10-11T10:43:16.000000+0000
2013.0,REG,BUF,6.0,00-0027861,RB,C.J. Spiller,C.J.,Spiller,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2013-10-11T10:44:16.000000+0000
2013.0,REG,BUF,6.0,00-0027018,S,Jairus Byrd,Jairus,Byrd,Foot,,Probable,Foot,,Full Participation in Practice,2013-10-11T10:42:57.000000+0000
2013.0,REG,BUF,6.0,00-0024348,DT,Kyle Williams,Kyle,Williams,Achilles,,Probable,Achilles,,Full Participation in Practice,2013-10-11T10:42:57.000000+0000
2013.0,REG,BUF,6.0,00-0027708,WR,Marcus Easley,Marcus,Easley,Ribs,,Probable,Ribs,,Limited Participation in Practice,2013-10-11T10:42:57.000000+0000
2013.0,REG,BUF,6.0,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Hand,,Probable,Hand,,Limited Participation in Practice,2013-10-11T10:42:57.000000+0000
2013.0,REG,CAR,6.0,00-0026907,CB,D.J. Moore,D.J.,Moore,Knee,,Out,Knee,,Out (Definitely Will Not Play),2013-10-11T10:33:43.000000+0000
2013.0,REG,CAR,6.0,00-0030465,RB,Kenjon Barner,Kenjon,Barner,Foot,,Doubtful,Foot,,Did Not Participate In Practice,2013-10-11T10:34:07.000000+0000
2013.0,REG,CAR,6.0,00-0022750,DT,Dwan Edwards,Dwan,Edwards,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2013-10-11T10:35:06.000000+0000
2013.0,REG,CAR,6.0,00-0030254,S,Robert Lester,Robert,Lester,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2013-10-11T10:34:33.000000+0000
2013.0,REG,CAR,6.0,00-0021684,DT,Colin Cole,Colin,Cole,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-10-11T10:35:27.000000+0000
2013.0,REG,CAR,6.0,00-0021512,S,Quintin Mikell,Quintin,Mikell,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-10-11T10:35:50.000000+0000
2013.0,REG,CAR,6.0,00-0025418,TE,Greg Olsen,Greg,Olsen,Foot,,Probable,Foot,,Full Participation in Practice,2013-10-11T10:36:10.000000+0000
2013.0,REG,CHI,6.0,00-0028357,S,Anthony Walters,Anthony,Walters,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2013-10-09T11:43:59.000000+0000
2013.0,REG,CHI,6.0,00-0027263,DT,Nate Collins,Nate,Collins,Knee,,Out,Knee,,Out (Definitely Will Not Play),2013-10-09T11:43:45.000000+0000
2013.0,REG,CHI,6.0,00-0027991,DT,Stephen Paea,Stephen,Paea,Toe,,Questionable,Toe,,Did Not Participate In Practice,2013-10-09T11:44:47.000000+0000
2013.0,REG,CHI,6.0,00-0022123,CB,Charles Tillman,Charles,Tillman,Knee,,Questionable,Knee,,Did Not Participate In Practice,2013-10-09T11:45:06.000000+0000
2013.0,REG,CHI,6.0,00-0026201,TE,Martellus Bennett,Martellus,Bennett,Knee,,Questionable,Knee,,Limited Participation in Practice,2013-10-09T11:44:15.000000+0000
2013.0,REG,CHI,6.0,00-0022128,LB,Lance Briggs,Lance,Briggs,Hip,,Questionable,Foot,Hip,Limited Participation in Practice,2013-10-09T11:44:26.000000+0000
2013.0,REG,CHI,6.0,00-0029494,WR,Joe Anderson,Joe,Anderson,Knee,,Probable,Knee,,Full Participation in Practice,2013-10-09T11:43:27.000000+0000
2013.0,REG,CHI,6.0,00-0027015,T,Eben Britton,Eben,Britton,Foot,,Probable,Foot,,Full Participation in Practice,2013-10-09T11:43:27.000000+0000
2013.0,REG,CHI,6.0,00-0025512,T,Jermon Bushrod,Jermon,Bushrod,Calf,,Probable,Calf,,Full Participation in Practice,2013-10-09T11:43:27.000000+0000
2013.0,REG,CHI,6.0,00-0029137,WR,Alshon Jeffery,Alshon,Jeffery,Ankle,,Probable,Ankle,,Limited Participation in Practice,2013-10-09T11:43:27.000000+0000
2013.0,REG,CIN,6.0,00-0023593,LB,Michael Boley,Michael,Boley,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2013-10-11T10:24:46.000000+0000
2013.0,REG,CIN,6.0,00-0027697,CB,Brandon Ghee,Brandon,Ghee,Thigh,,Questionable,Thigh,,Full Participation in Practice,2013-10-11T10:24:53.000000+0000
2013.0,REG,CIN,6.0,00-0025405,CB,Leon Hall,Leon,Hall,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2013-10-11T10:25:00.000000+0000
2013.0,REG,CIN,6.0,00-0027044,DE,Michael Johnson,Michael,Johnson,Concussion,,Questionable,Concussion,,Full Participation in Practice,2013-10-11T10:25:08.000000+0000
2013.0,REG,CIN,6.0,00-0026199,G,Mike Pollak,Mike,Pollak,Knee,,Probable,Knee,,Full Participation in Practice,2013-10-11T10:23:32.000000+0000
2013.0,REG,CIN,6.0,00-0026982,T,Andre Smith,Andre,Smith,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-10-11T10:23:32.000000+0000
2013.0,REG,CLE,6.0,00-0029303,DE,Billy Winn,Billy,Winn,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2013-10-11T12:00:30.000000+0000
2013.0,REG,CLE,6.0,00-0026625,QB,Brian Hoyer,Brian,Hoyer,Knee,,Out,Knee,,Out (Definitely Will Not Play),2013-10-11T11:59:53.000000+0000
2013.0,REG,CLE,6.0,00-0026192,LB,Quentin Groves,Quentin,Groves,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2013-10-11T11:59:43.000000+0000
2013.0,REG,CLE,6.0,00-0027975,LB,Jabaal Sheard,Jabaal,Sheard,Knee,,Questionable,Knee,,Limited Participation in Practice,2013-10-11T12:00:06.000000+0000
2013.0,REG,CLE,6.0,00-0026533,DT,Desmond Bryant,Desmond,Bryant,Illness,,Probable,Illness,,Full Participation in Practice,2013-10-11T11:59:33.000000+0000
2013.0,REG,CLE,6.0,00-0029266,DE,John Hughes,John,Hughes,Knee,,Probable,Knee,,Full Participation in Practice,2013-10-11T11:59:33.000000+0000
2013.0,REG,CLE,6.0,00-0027140,RB,Chris Ogbonnaya,Chris,Ogbonnaya,Concussion,,Probable,Concussion,,Full Participation in Practice,2013-10-11T11:59:33.000000+0000
2013.0,REG,CLE,6.0,00-0025390,T,Joe Thomas,Joe,Thomas,Elbow,,Probable,Elbow,,Full Participation in Practice,2013-10-11T11:59:33.000000+0000
2013.0,REG,DAL,6.0,00-0029004,RB,Lance Dunbar,Lance,Dunbar,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2013-10-11T11:22:49.000000+0000
2013.0,REG,DAL,6.0,00-0024714,DE,Edgar Jones,Edgar,Jones,Groin,,Out,Groin,,Did Not Participate In Practice,2013-10-11T11:23:05.000000+0000
2013.0,REG,DAL,6.0,00-0025435,LB,Justin Durant,Justin,Durant,Groin,,Questionable,Groin,,Limited Participation in Practice,2013-10-11T11:22:57.000000+0000
2013.0,REG,DAL,6.0,00-0023921,WR,Miles Austin,Miles,Austin,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2013-10-11T11:22:42.000000+0000
2013.0,REG,DAL,6.0,00-0027416,S,Barry Church,Barry,Church,Nose,,Probable,Nose,,Full Participation in Practice,2013-10-11T11:22:42.000000+0000
2013.0,REG,DAL,6.0,00-0028114,WR,Dwayne Harris,Dwayne,Harris,Hip,,Probable,Hip,,Limited Participation in Practice,2013-10-11T11:22:42.000000+0000
2013.0,REG,DAL,6.0,00-0024307,DT,Jason Hatcher,Jason,Hatcher,Neck,,Probable,Neck,,Limited Participation in Practice,2013-10-11T11:22:42.000000+0000
2013.0,REG,DEN,6.0,00-0026994,DE,Robert Ayers,Robert,Ayers,Shoulder,,Doubtful,Shoulder,,Did Not Participate In Practice,2013-10-11T11:24:24.000000+0000
2013.0,REG,DEN,6.0,00-0025828,LB,Wesley Woodyard,Wesley,Woodyard,Neck,,Doubtful,Neck,,Did Not Participate In Practice,2013-10-11T11:24:19.000000+0000
2013.0,REG,DEN,6.0,00-0000585,CB,Champ Bailey,Champ,Bailey,Foot,,Probable,Foot,,Full Participation in Practice,2013-10-11T11:24:07.000000+0000
2013.0,REG,DEN,6.0,00-0027690,WR,Eric Decker,Eric,Decker,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-10-11T11:24:07.000000+0000
2013.0,REG,DEN,6.0,00-0023630,TE,Joel Dreessen,Joel,Dreessen,Knee,,Probable,Knee,,Full Participation in Practice,2013-10-11T11:24:07.000000+0000
2013.0,REG,DEN,6.0,00-0028224,CB,Chris Harris,Chris,Harris,Concussion,,Probable,Concussion,,Full Participation in Practice,2013-10-11T11:24:07.000000+0000
2013.0,REG,DEN,6.0,00-0029683,RB,Ronnie Hillman,Ronnie,Hillman,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-10-11T11:24:07.000000+0000
2013.0,REG,DEN,6.0,00-0024375,G,Chris Kuper,Chris,Kuper,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-10-11T11:24:07.000000+0000
2013.0,REG,DEN,6.0,00-0019104,LB,Paris Lenon,Paris,Lenon,Thigh,,Probable,Thigh,,Full Participation in Practice,2013-10-11T11:24:07.000000+0000
2013.0,REG,DEN,6.0,00-0023853,K,Matt Prater,Matt,Prater,right Calf,,Probable,right Calf,,Full Participation in Practice,2013-10-11T11:24:07.000000+0000
2013.0,REG,DEN,6.0,00-0025504,C,Manuel Ramirez,Manuel,Ramirez,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-10-11T11:24:07.000000+0000
2013.0,REG,DET,6.0,00-0030107,RB,Theo Riddick,Theo,Riddick,Concussion,,Out,Concussion,,Did Not Participate In Practice,2013-10-11T13:05:41.000000+0000
2013.0,REG,DET,6.0,00-0024276,TE,Tony Scheffler,Tony,Scheffler,Concussion,,Out,Concussion,,Did Not Participate In Practice,2013-10-11T13:05:32.000000+0000
2013.0,REG,DET,6.0,00-0021999,WR,Nate Burleson,Nate,Burleson,Forearm,,Out,Forearm,,Out (Definitely Will Not Play),2013-10-11T13:03:27.000000+0000
2013.0,REG,DET,6.0,00-0027728,T,Jason Fox,Jason,Fox,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2013-10-11T13:05:20.000000+0000
2013.0,REG,DET,6.0,00-0025389,WR,Calvin Johnson,Calvin,Johnson,Knee,,Questionable,Knee,,Limited Participation in Practice,2013-10-11T13:05:58.000000+0000
2013.0,REG,DET,6.0,00-0027009,S,Louis Delmas,Louis,Delmas,Knee,,Probable,Knee,,Did Not Participate In Practice,2013-10-11T13:03:52.000000+0000
2013.0,REG,DET,6.0,00-0027081,S,Glover Quin,Glover,Quin,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-10-11T13:04:06.000000+0000
2013.0,REG,DET,6.0,00-0025428,CB,Chris Houston,Chris,Houston,Hamstring,,Probable,Knee,,Limited Participation in Practice,2013-10-11T13:05:03.000000+0000
2013.0,REG,DET,6.0,00-0026635,LB,Ashlee Palmer,Ashlee,Palmer,Ankle,,Probable,Ankle,,Limited Participation in Practice,2013-10-11T13:04:20.000000+0000
2013.0,REG,GB,6.0,00-0029261,CB,Casey Hayward,Casey,Hayward,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2013-10-11T12:06:58.000000+0000
2013.0,REG,GB,6.0,00-0026946,LB,Brad Jones,Brad,Jones,Hamstring,,Out,Hamstring,,Out (Definitely Will Not Play),2013-10-11T12:07:06.000000+0000
2013.0,REG,GB,6.0,00-0027002,LB,Clay Matthews,Clay,Matthews,Thumb,,Out,Thumb,,Out (Definitely Will Not Play),2013-10-11T12:07:12.000000+0000
2013.0,REG,GB,6.0,00-0027791,RB,James Starks,James,Starks,Knee,,Out,Knee,,Out (Definitely Will Not Play),2013-10-11T12:07:23.000000+0000
2013.0,REG,GB,6.0,00-0029685,G,Greg Van Roten,Greg,Van Roten,Foot,,Out,Foot,,Out (Definitely Will Not Play),2013-10-11T12:07:27.000000+0000
2013.0,REG,GB,6.0,00-0023918,CB,Jarrett Bush,Jarrett,Bush,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2013-10-11T12:06:49.000000+0000
2013.0,REG,GB,6.0,00-0030119,LB,Sam Barrington,Sam,Barrington,Hip,,Probable,Hip,,Did Not Participate In Practice,2013-10-11T12:06:38.000000+0000
2013.0,REG,GB,6.0,00-0020515,DT,Ryan Pickett,Ryan,Pickett,Hand,,Probable,Hand,,Full Participation in Practice,2013-10-11T12:06:22.000000+0000
2013.0,REG,GB,6.0,00-0030131,LB,Andy Mulumba,Andy,Mulumba,Ankle,,Probable,Ankle,,Limited Participation in Practice,2013-10-11T12:06:22.000000+0000
2013.0,REG,HOU,6.0,00-0024365,LB,Tim Dobbins,Tim,Dobbins,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2013-10-11T11:58:37.000000+0000
2013.0,REG,HOU,6.0,00-0022044,WR,Andre Johnson,Andre,Johnson,Shin,,Questionable,Shin,,Limited Participation in Practice,2013-10-11T11:58:50.000000+0000
2013.0,REG,HOU,6.0,00-0029415,WR,Keshawn Martin,Keshawn,Martin,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2013-10-11T11:58:57.000000+0000
2013.0,REG,HOU,6.0,00-0026991,LB,Brian Cushing,Brian,Cushing,Knee,,Probable,Knee,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0025457,T,Ryan Harris,Ryan,Harris,Elbow,,Probable,Elbow,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0026935,CB,Brice McCain,Brice,McCain,Knee,,Probable,Knee,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0023633,C,Chris Myers,Chris,Myers,Biceps,,Probable,Biceps,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0028152,T,Derek Newton,Derek,Newton,Knee,,Probable,Knee,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0029520,S,Eddie Pleasant,Eddie,Pleasant,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0029673,WR,DeVier Posey,DeVier,Posey,Achilles,,Probable,Achilles,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0022793,DE,Antonio Smith,Antonio,Smith,Quadricep,,Probable,Quadricep,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0027890,RB,Ben Tate,Ben,Tate,Elbow,,Probable,Elbow,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0027949,DE,J.J. Watt,J.J.,Watt,Nose,,Probable,Nose,,Full Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0028536,LB,Bryan Braman,Bryan,Braman,Neck,Knee,Probable,Neck,Knee,Limited Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0029679,G,Brandon Brooks,Brandon,Brooks,Toe,,Probable,Toe,,Limited Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0026166,T,Duane Brown,Duane,Brown,Toe,,Probable,Toe,,Limited Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0026796,RB,Arian Foster,Arian,Foster,Thumb,Chest,Probable,Thumb,Chest,Limited Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0021377,S,Ed Reed,Ed,Reed,Knee,,Probable,Knee,,Limited Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0027703,LB,Darryl Sharpton,Darryl,Sharpton,Foot,,Probable,Foot,,Limited Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,HOU,6.0,00-0022131,G,Wade Smith,Wade,Smith,Knee,,Probable,Knee,,Limited Participation in Practice,2013-10-11T11:58:25.000000+0000
2013.0,REG,IND,6.0,00-0025393,S,LaRon Landry,LaRon,Landry,Ankle,,Out,Ankle,,Did Not Participate In Practice,2013-10-12T10:25:23.000000+0000
2013.0,REG,IND,6.0,00-0030563,LB,Bjoern Werner,Bjoern,Werner,Foot,,Out,Foot,,Did Not Participate In Practice,2013-10-12T10:25:36.000000+0000
2013.0,REG,IND,6.0,00-0026307,LB,Erik Walden,Erik,Walden,Elbow,,Questionable,Elbow,,Full Participation in Practice,2013-10-12T10:25:50.000000+0000
2013.0,REG,IND,6.0,00-0028178,RB,Stanley Havili,Stanley,Havili,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-10-12T10:24:58.000000+0000
2013.0,REG,IND,6.0,00-0026502,DT,Ricky Jean Francois,Ricky,Jean Francois,Groin,,Probable,Groin,,Full Participation in Practice,2013-10-12T10:24:58.000000+0000
2013.0,REG,JAX,6.0,00-0018956,C,Brad Meester,Brad,Meester,,,,Not Injury Related,,Full Participation in Practice,2013-10-10T13:29:28.000000+0000
2013.0,REG,JAX,6.0,00-0028174,WR,Stephen Burton,Stephen,Burton,Concussion,,Out,Concussion,,Did Not Participate In Practice,2013-10-11T10:06:07.000000+0000
2013.0,REG,JAX,6.0,00-0027948,QB,Blaine Gabbert,Blaine,Gabbert,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2013-10-11T10:06:12.000000+0000
2013.0,REG,JAX,6.0,00-0030539,CB,Dwayne Gratz,Dwayne,Gratz,Ankle,,Out,Ankle,,Did Not Participate In Practice,2013-10-11T10:06:17.000000+0000
2013.0,REG,JAX,6.0,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,Calf,,Out,Calf,,Did Not Participate In Practice,2013-10-11T10:06:31.000000+0000
2013.0,REG,JAX,6.0,00-0024405,DE,Jeremy Mincey,Jeremy,Mincey,Concussion,,Out,Concussion,,Did Not Participate In Practice,2013-10-11T10:06:44.000000+0000
2013.0,REG,JAX,6.0,00-0029155,WR,Mike Brown,Mike,Brown,Back,,Probable,Back,,Limited Participation in Practice,2013-10-11T10:05:58.000000+0000
2013.0,REG,JAX,6.0,00-0026315,LB,Geno Hayes,Geno,Hayes,Hip,,Probable,Hip,,Limited Participation in Practice,2013-10-11T10:05:58.000000+0000
2013.0,REG,JAX,6.0,00-0027038,DT,Sen'Derrick Marks,Sen'Derrick,Marks,Knee,,Probable,Knee,,Limited Participation in Practice,2013-10-11T10:05:58.000000+0000
2013.0,REG,JAX,6.0,00-0027055,DT,Roy Miller,Roy,Miller,Shoulder,,Probable,Shoulder,,Limited Participation in Practice,2013-10-11T10:05:58.000000+0000
2013.0,REG,JAX,6.0,00-0028052,WR,Cecil Shorts,Cecil,Shorts,Groin,,Probable,Groin,,Limited Participation in Practice,2013-10-11T10:05:58.000000+0000
2013.0,REG,KC,6.0,00-0030506,TE,Travis Kelce,Travis,Kelce,Knee,,Out,Knee,,Out (Definitely Will Not Play),2013-10-11T12:43:23.000000+0000
2013.0,REG,KC,6.0,00-0024268,TE,Anthony Fasano,Anthony,Fasano,Ankle,Knee,Doubtful,Ankle,Knee,Did Not Participate In Practice,2013-10-11T12:43:10.000000+0000
2013.0,REG,KC,6.0,00-0026175,CB,Brandon Flowers,Brandon,Flowers,Knee,,Questionable,Knee,,Limited Participation in Practice,2013-10-11T12:43:51.000000+0000
2013.0,REG,KC,6.0,00-0027736,S,Kendrick Lewis,Kendrick,Lewis,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2013-10-11T12:43:33.000000+0000
2013.0,REG,KC,6.0,00-0029524,G,Jeff Allen,Jeff,Allen,Groin,,Probable,Groin,,Full Participation in Practice,2013-10-11T12:42:57.000000+0000
2013.0,REG,KC,6.0,00-0026173,WR,Donnie Avery,Donnie,Avery,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-10-11T12:42:57.000000+0000
2013.0,REG,KC,6.0,00-0026213,RB,Jamaal Charles,Jamaal,Charles,Toes,,Probable,Toes,,Full Participation in Practice,2013-10-11T12:42:57.000000+0000
